title,url,time_published,source,overall_sentiment_score,overall_sentiment_label,ticker_sentiment
"Economic Metrics Solid, Zscaler Sells Off After Q1 Report",https://www.zacks.com/stock/news/2377940/economic-metrics-solid-zscaler-sells-off-after-q1-report,2024-12-02 22:57:00,Zacks Commentary,0.240616,Somewhat-Bullish,"[{'ticker': 'MSFT', 'relevance_score': '0.11983', 'ticker_sentiment_score': '0.118872', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'GOOG', 'relevance_score': '0.11983', 'ticker_sentiment_score': '0.16565', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'MORN', 'relevance_score': '0.11983', 'ticker_sentiment_score': '0.118872', 'ticker_sentiment_label': 'Neutral'}]"
"AI Companions Could Fuel Radicalization Among Lonely Young Men, Ex-Google CEO Warns",https://decrypt.co/294430/ai-companions-fuel-radicalization-among-lonely-young-men-google-ceo,2024-12-02 22:57:08,Decrypt.co,-0.02943,Neutral,"[{'ticker': 'GOOG', 'relevance_score': '0.044469', 'ticker_sentiment_score': '-0.181472', 'ticker_sentiment_label': 'Somewhat-Bearish'}]"
Why Shopify Stock Skyrocketed 48% Last Month,https://www.fool.com/investing/2024/12/02/why-shopify-stock-skyrocketed-48-last-month/,2024-12-02 22:58:00,Motley Fool,0.484331,Bullish,"[{'ticker': 'SHOP', 'relevance_score': '0.700759', 'ticker_sentiment_score': '0.645091', 'ticker_sentiment_label': 'Bullish'}, {'ticker': 'SPGI', 'relevance_score': '0.082677', 'ticker_sentiment_score': '0.303226', 'ticker_sentiment_label': 'Somewhat-Bullish'}]"
Palantir Stock vs. Nvidia Stock: Billionaires Are Buying One and Selling the Other,https://www.fool.com/investing/2024/12/02/palantir-stock-vs-nvidia-stock-billionaires-are-bu/,2024-12-02 23:00:00,Motley Fool,0.273674,Somewhat-Bullish,"[{'ticker': 'NVDA', 'relevance_score': '0.66976', 'ticker_sentiment_score': '0.3812', 'ticker_sentiment_label': 'Bullish'}, {'ticker': 'PLTR', 'relevance_score': '0.096866', 'ticker_sentiment_score': '0.220284', 'ticker_sentiment_label': 'Somewhat-Bullish'}]"
Why Palantir Technologies Stock Surged 61% in November,https://www.fool.com/investing/2024/12/02/why-palantir-technologies-stock-surged-61-in-novem/,2024-12-02 23:02:07,Motley Fool,0.298111,Somewhat-Bullish,"[{'ticker': 'SPGI', 'relevance_score': '0.067919', 'ticker_sentiment_score': '0.203905', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'PLTR', 'relevance_score': '0.135347', 'ticker_sentiment_score': '0.244121', 'ticker_sentiment_label': 'Somewhat-Bullish'}]"
From Shopping to Advice From Warren Buffett,https://www.fool.com/investing/2024/12/02/many-thanks-mr-buffett/,2024-12-02 23:11:00,Motley Fool,0.194098,Somewhat-Bullish,"[{'ticker': 'ADBE', 'relevance_score': '0.028879', 'ticker_sentiment_score': '0.016843', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'NFLX', 'relevance_score': '0.028879', 'ticker_sentiment_score': '0.027324', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'GOOG', 'relevance_score': '0.009628', 'ticker_sentiment_score': '0.045436', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'M', 'relevance_score': '0.057721', 'ticker_sentiment_score': '0.053999', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'AMZN', 'relevance_score': '0.019255', 'ticker_sentiment_score': '0.025875', 'ticker_sentiment_label': 'Neutral'}]"
MongoDB  ( MDB )  Rises Higher Than Market: Key Facts,https://www.zacks.com/stock/news/2377947/mongodb-mdb-rises-higher-than-market-key-facts,2024-12-02 23:15:06,Zacks Commentary,0.174066,Somewhat-Bullish,"[{'ticker': 'MDB', 'relevance_score': '0.588876', 'ticker_sentiment_score': '0.201845', 'ticker_sentiment_label': 'Somewhat-Bullish'}]"
Old North State Classic 2024 at Rocky Mount Event Center,https://www.benzinga.com/pressreleases/24/12/n42280099/old-north-state-classic-2024-at-rocky-mount-event-center,2024-12-02 23:18:00,Benzinga,0.333761,Somewhat-Bullish,"[{'ticker': 'GOOG', 'relevance_score': '0.065327', 'ticker_sentiment_score': '0.192458', 'ticker_sentiment_label': 'Somewhat-Bullish'}]"
Health Canada Cuts $14.6M From Cannabis Program Amid Federal Austerity - High Tide  ( NASDAQ:HITI ) ,https://www.benzinga.com/markets/cannabis/24/12/42280135/health-canada-cuts-14-6m-from-cannabis-program-amid-federal-austerity,2024-12-02 23:24:25,Benzinga,0.012218,Neutral,"[{'ticker': 'HITI', 'relevance_score': '0.154455', 'ticker_sentiment_score': '-0.259063', 'ticker_sentiment_label': 'Somewhat-Bearish'}]"
Enact Mortgage Insurance Enters into Two Quota Share Reinsurance Agreements,https://www.globenewswire.com/news-release/2024/12/03/2991070/0/en/Enact-Mortgage-Insurance-Enters-into-Two-Quota-Share-Reinsurance-Agreements.html,2024-12-03 21:15:00,GlobeNewswire,0.186647,Somewhat-Bullish,"[{'ticker': 'ACT', 'relevance_score': '0.687678', 'ticker_sentiment_score': '0.277025', 'ticker_sentiment_label': 'Somewhat-Bullish'}]"
"Meta Platforms Talks Political Misinformation, Content Moderation In Latest Blog - Meta Platforms  ( NASDAQ:META ) ",https://www.benzinga.com/tech/24/12/42302411/meta-platforms-talks-political-misinformation-content-moderation-in-latest-blog,2024-12-03 21:17:31,Benzinga,-0.080247,Neutral,"[{'ticker': 'META', 'relevance_score': '0.423843', 'ticker_sentiment_score': '-0.211714', 'ticker_sentiment_label': 'Somewhat-Bearish'}, {'ticker': 'DJT', 'relevance_score': '0.147818', 'ticker_sentiment_score': '0.281037', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'TSLA', 'relevance_score': '0.147818', 'ticker_sentiment_score': '0.456205', 'ticker_sentiment_label': 'Bullish'}]"
Ryan Smith Named as Chief Digital and Information Officer at Intermountain Health,https://www.benzinga.com/pressreleases/24/12/g42302688/ryan-smith-named-as-chief-digital-and-information-officer-at-intermountain-health,2024-12-03 21:24:29,Benzinga,0.305009,Somewhat-Bullish,"[{'ticker': 'DSSMY', 'relevance_score': '0.550532', 'ticker_sentiment_score': '0.287719', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'HCAT', 'relevance_score': '0.100308', 'ticker_sentiment_score': '0.043936', 'ticker_sentiment_label': 'Neutral'}]"
"Top Research Reports for Amazon, Stryker & Lam Research",https://www.zacks.com/research-daily/2378107/top-research-reports-for-amazon-stryker-lam-research,2024-12-03 21:27:00,Zacks Commentary,0.252793,Somewhat-Bullish,"[{'ticker': 'ICCC', 'relevance_score': '0.179121', 'ticker_sentiment_score': '0.133981', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'LRCX', 'relevance_score': '0.265859', 'ticker_sentiment_score': '0.160712', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'ZTS', 'relevance_score': '0.090134', 'ticker_sentiment_score': '0.038697', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'SYK', 'relevance_score': '0.265859', 'ticker_sentiment_score': '-0.077657', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'FOREX:AMD', 'relevance_score': '0.090134', 'ticker_sentiment_score': '0.331211', 'ticker_sentiment_label': 'Somewhat-Bullish'}]"
NexPoint Comments on Proposed Acquisition of UDF IV by Ready Capital - NexPoint Diversified Real  ( NYSE:NXDT ) ,https://www.benzinga.com/pressreleases/24/12/n42302837/nexpoint-comments-on-proposed-acquisition-of-udf-iv-by-ready-capital,2024-12-03 21:29:00,Benzinga,0.204632,Somewhat-Bullish,"[{'ticker': 'RC', 'relevance_score': '0.085629', 'ticker_sentiment_score': '0.160574', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'NXDT', 'relevance_score': '0.085629', 'ticker_sentiment_score': '0.123347', 'ticker_sentiment_label': 'Neutral'}]"
SiriusXM to Present at the UBS Global Media and Communications Conference - Sirius XM Holdings  ( NASDAQ:SIRI ) ,https://www.benzinga.com/pressreleases/24/12/n42302832/siriusxm-to-present-at-the-ubs-global-media-and-communications-conference,2024-12-03 21:30:00,Benzinga,0.324022,Somewhat-Bullish,"[{'ticker': 'SIRI', 'relevance_score': '0.38588', 'ticker_sentiment_score': '0.312511', 'ticker_sentiment_label': 'Somewhat-Bullish'}]"
Xilio Therapeutics Announces Inducement Grants Under Nasdaq Listing Rule 5635 ( c )  ( 4 ) ,https://www.globenewswire.com/news-release/2024/12/03/2991084/0/en/Xilio-Therapeutics-Announces-Inducement-Grants-Under-Nasdaq-Listing-Rule-5635-c-4.html,2024-12-03 21:30:00,GlobeNewswire,0.17378,Somewhat-Bullish,"[{'ticker': 'XLO', 'relevance_score': '0.636698', 'ticker_sentiment_score': '0.298691', 'ticker_sentiment_label': 'Somewhat-Bullish'}]"
Enerpac Tool Group Schedules First Quarter Fiscal 2025 Earnings Release and Conference Call,https://www.globenewswire.com/news-release/2024/12/03/2991087/0/en/Enerpac-Tool-Group-Schedules-First-Quarter-Fiscal-2025-Earnings-Release-and-Conference-Call.html,2024-12-03 21:30:00,GlobeNewswire,0.14471,Neutral,"[{'ticker': 'EPAC', 'relevance_score': '0.874686', 'ticker_sentiment_score': '0.303479', 'ticker_sentiment_label': 'Somewhat-Bullish'}]"
"Okta Q3 Earnings: Revenue Beat, EPS Beat, Strong Guidance, Shares Surge - Okta  ( NASDAQ:OKTA ) ",https://www.benzinga.com/news/earnings/24/12/42303322/okta-q3-earnings-revenue-beat-eps-beat-strong-guidance-shares-surge,2024-12-03 21:39:23,Benzinga,0.251108,Somewhat-Bullish,"[{'ticker': 'OKTA', 'relevance_score': '0.283323', 'ticker_sentiment_score': '0.207275', 'ticker_sentiment_label': 'Somewhat-Bullish'}]"
"Pure Storage Shares Soar After Strong Q3, Q4 Guidance Above Estimates: Details - Pure Storage  ( NYSE:PSTG ) ",https://www.benzinga.com/news/earnings/24/12/42303442/pure-storage-shares-soar-after-strong-q3-q4-guidance-above-estimates-details,2024-12-03 21:44:42,Benzinga,0.317023,Somewhat-Bullish,"[{'ticker': 'DTST', 'relevance_score': '0.128822', 'ticker_sentiment_score': '0.218277', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'PSTG', 'relevance_score': '0.805471', 'ticker_sentiment_score': '0.40207', 'ticker_sentiment_label': 'Bullish'}]"
Malcolm Wilson to Retire as CEO of GXO Logistics in 2025,https://www.globenewswire.com/news-release/2024/12/03/2991096/0/en/Malcolm-Wilson-to-Retire-as-CEO-of-GXO-Logistics-in-2025.html,2024-12-03 21:45:00,GlobeNewswire,0.231328,Somewhat-Bullish,"[{'ticker': 'GOOG', 'relevance_score': '0.080728', 'ticker_sentiment_score': '0.137242', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'META', 'relevance_score': '0.080728', 'ticker_sentiment_score': '0.137242', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'GXO', 'relevance_score': '0.776097', 'ticker_sentiment_score': '0.504716', 'ticker_sentiment_label': 'Bullish'}]"
SYM INVESTOR ALERT: Robbins Geller Rudman & Dowd LLP Announces that Symbotic Inc. Investors with Substantial Losses Have Opportunity to Lead the Symbotic Class Action Lawsuit - Symbotic  ( NASDAQ:SYM ) ,https://www.benzinga.com/pressreleases/24/12/g42303480/sym-investor-alert-robbins-geller-rudman-dowd-llp-announces-that-symbotic-inc-investors-with-subst,2024-12-03 21:45:58,Benzinga,0.111821,Neutral,"[{'ticker': 'SYM', 'relevance_score': '0.789758', 'ticker_sentiment_score': '0.102556', 'ticker_sentiment_label': 'Neutral'}]"
"Box Stock Dips After Narrow Q3 EPS, Revenue Beats: Details - Box  ( NYSE:BOX ) ",https://www.benzinga.com/news/earnings/24/12/42303665/box-stock-dips-after-narrow-q3-eps-revenue-beats-details,2024-12-03 21:53:59,Benzinga,0.306083,Somewhat-Bullish,"[{'ticker': 'BOX', 'relevance_score': '0.340915', 'ticker_sentiment_score': '0.234401', 'ticker_sentiment_label': 'Somewhat-Bullish'}]"
"Trump agrees to DOJ background checks on administration nominees, appointments",https://www.cnbc.com/2024/12/03/trump-background-checks-patel-hegseth.html,2024-12-03 21:56:36,CNBC,0.137274,Neutral,"[{'ticker': 'FOX', 'relevance_score': '0.059194', 'ticker_sentiment_score': '-0.12234', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'CCZ', 'relevance_score': '0.059194', 'ticker_sentiment_score': '0.05908', 'ticker_sentiment_label': 'Neutral'}]"
Descartes Announces Fiscal 2025 Third Quarter Financial Results,https://www.globenewswire.com/news-release/2024/12/03/2991101/0/en/Descartes-Announces-Fiscal-2025-Third-Quarter-Financial-Results.html,2024-12-03 22:00:00,GlobeNewswire,0.143452,Neutral,"[{'ticker': 'DSGX', 'relevance_score': '0.015502', 'ticker_sentiment_score': '0.118564', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'CURN', 'relevance_score': '0.030998', 'ticker_sentiment_score': '0.051311', 'ticker_sentiment_label': 'Neutral'}]"
Midland Announces Closing of $2.6M Private Placement,https://www.globenewswire.com/news-release/2024/12/03/2991103/0/en/Midland-Announces-Closing-of-2-6M-Private-Placement.html,2024-12-03 22:00:00,GlobeNewswire,0.319559,Somewhat-Bullish,"[{'ticker': 'AEM', 'relevance_score': '0.083251', 'ticker_sentiment_score': '0.2581', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'CRML', 'relevance_score': '0.083251', 'ticker_sentiment_score': '0.2581', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'GOLD', 'relevance_score': '0.083251', 'ticker_sentiment_score': '0.2581', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'RIO', 'relevance_score': '0.083251', 'ticker_sentiment_score': '0.2581', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'MIDLF', 'relevance_score': '0.083251', 'ticker_sentiment_score': '0.099904', 'ticker_sentiment_label': 'Neutral'}]"
Before you continue,https://consent.google.com/m,2024-12-03 22:05:01,Business Standard,0.086343,Neutral,"[{'ticker': 'GOOG', 'relevance_score': '0.213048', 'ticker_sentiment_score': '0.142784', 'ticker_sentiment_label': 'Neutral'}]"
"Ticket Market to grow by USD 228.52 billion  ( 2024-2028 ) , driven by animated movies' success; Report on AI's role in redefining market trends - Technavio",https://www.benzinga.com/pressreleases/24/12/n42303974/ticket-market-to-grow-by-usd-228-52-billion-2024-2028-driven-by-animated-movies-success-report-on-,2024-12-03 22:06:00,Benzinga,0.375281,Bullish,"[{'ticker': 'CNK', 'relevance_score': '0.021837', 'ticker_sentiment_score': '0.139376', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'META', 'relevance_score': '0.021837', 'ticker_sentiment_score': '0.174593', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'MA', 'relevance_score': '0.065446', 'ticker_sentiment_score': '0.212097', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'EBAY', 'relevance_score': '0.021837', 'ticker_sentiment_score': '0.139376', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'AMC', 'relevance_score': '0.021837', 'ticker_sentiment_score': '0.139376', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'LYV', 'relevance_score': '0.021837', 'ticker_sentiment_score': '0.139376', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'CCZ', 'relevance_score': '0.021837', 'ticker_sentiment_score': '0.139376', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'CEVMF', 'relevance_score': '0.021837', 'ticker_sentiment_score': '0.139376', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'EB', 'relevance_score': '0.021837', 'ticker_sentiment_score': '0.139376', 'ticker_sentiment_label': 'Neutral'}]"
"Couchbase, Inc.  ( BASE )  Reports Q3 Loss, Tops Revenue Estimates",https://www.zacks.com/stock/news/2378533/couchbase-inc-base-reports-q3-loss-tops-revenue-estimates,2024-12-03 22:15:06,Zacks Commentary,0.119093,Neutral,"[{'ticker': 'SMAR', 'relevance_score': '0.140896', 'ticker_sentiment_score': '0.0', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'BASE', 'relevance_score': '0.405651', 'ticker_sentiment_score': '0.071613', 'ticker_sentiment_label': 'Neutral'}]"
Salesforce.com  ( CRM )  Q3 Earnings Lag Estimates,https://www.zacks.com/stock/news/2378531/salesforcecom-crm-q3-earnings-lag-estimates,2024-12-03 22:15:07,Zacks Commentary,0.157267,Somewhat-Bullish,"[{'ticker': 'ADBE', 'relevance_score': '0.211191', 'ticker_sentiment_score': '0.0', 'ticker_sentiment_label': 'Neutral'}]"
Pure Storage  ( PSTG )  Tops Q3 Earnings and Revenue Estimates,https://www.zacks.com/stock/news/2378529/pure-storage-pstg-tops-q3-earnings-and-revenue-estimates,2024-12-03 22:15:08,Zacks Commentary,0.177465,Somewhat-Bullish,"[{'ticker': 'DTST', 'relevance_score': '0.068112', 'ticker_sentiment_score': '0.155591', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'OOMA', 'relevance_score': '0.135729', 'ticker_sentiment_score': '0.0', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'PSTG', 'relevance_score': '0.391923', 'ticker_sentiment_score': '0.204996', 'ticker_sentiment_label': 'Somewhat-Bullish'}]"
"Procaps Group Announces Financing, Shareholders Agreement and Board Updates",https://www.globenewswire.com/news-release/2024/12/03/2991112/0/en/Procaps-Group-Announces-Financing-Shareholders-Agreement-and-Board-Updates.html,2024-12-03 22:18:00,GlobeNewswire,0.328275,Somewhat-Bullish,"[{'ticker': 'PROC', 'relevance_score': '0.595343', 'ticker_sentiment_score': '0.68777', 'ticker_sentiment_label': 'Bullish'}]"
"ACHC DEADLINE NOTICE: ROSEN, A GLOBAL AND LEADING LAW FIRM, Encourages Acadia Healthcare Company, Inc. Investors to Secure Counsel Before Important December 16 Deadline in Securities Class Action First Filed by the Firm - ACHC - Acadia Healthcare Co  ( NASDAQ:ACHC ) ",https://www.benzinga.com/pressreleases/24/12/g42304300/achc-deadline-notice-rosen-a-global-and-leading-law-firm-encourages-acadia-healthcare-company-inc-,2024-12-03 22:18:00,Benzinga,0.11992,Neutral,"[{'ticker': 'META', 'relevance_score': '0.058472', 'ticker_sentiment_score': '0.0', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'ACHC', 'relevance_score': '0.392362', 'ticker_sentiment_score': '-0.033357', 'ticker_sentiment_label': 'Neutral'}]"
"Procaps Group Announces Financing, Shareholders Agreement and Board Updates - Procaps Gr  ( NASDAQ:PROC ) ",https://www.benzinga.com/pressreleases/24/12/g42304305/procaps-group-announces-financing-shareholders-agreement-and-board-updates,2024-12-03 22:18:16,Benzinga,0.32605,Somewhat-Bullish,"[{'ticker': 'PROC', 'relevance_score': '0.577382', 'ticker_sentiment_score': '0.668837', 'ticker_sentiment_label': 'Bullish'}]"
Box  ( BOX )  Beats Q3 Earnings and Revenue Estimates,https://www.zacks.com/stock/news/2378534/box-box-beats-q3-earnings-and-revenue-estimates,2024-12-03 22:20:03,Zacks Commentary,0.177464,Somewhat-Bullish,"[{'ticker': 'MOMO', 'relevance_score': '0.205807', 'ticker_sentiment_score': '0.0', 'ticker_sentiment_label': 'Neutral'}]"
"ROSEN, SKILLED INVESTOR COUNSEL, Encourages Chipotle Mexican Grill, Inc. Investors to Secure Counsel Before Important Deadline in Securities Class Action First Filed by the Firm - CMG - Chipotle Mexican Grill  ( NYSE:CMG ) ",https://www.benzinga.com/pressreleases/24/12/g42304634/rosen-skilled-investor-counsel-encourages-chipotle-mexican-grill-inc-investors-to-secure-counsel-b,2024-12-03 22:32:00,Benzinga,0.159956,Somewhat-Bullish,"[{'ticker': 'CMG', 'relevance_score': '0.393241', 'ticker_sentiment_score': '0.069676', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'META', 'relevance_score': '0.058615', 'ticker_sentiment_score': '0.0', 'ticker_sentiment_label': 'Neutral'}]"
Why Momentum Stocks & ETFs Are Crushing the Market,https://www.zacks.com/stock/news/2378525/why-momentum-stocks-etfs-are-crushing-the-market,2024-12-03 22:34:00,Zacks Commentary,0.133068,Neutral,"[{'ticker': 'LLY', 'relevance_score': '0.262522', 'ticker_sentiment_score': '0.119811', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'META', 'relevance_score': '0.262522', 'ticker_sentiment_score': '0.119811', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'NVDA', 'relevance_score': '0.38489', 'ticker_sentiment_score': '0.061002', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'IVZ', 'relevance_score': '0.1331', 'ticker_sentiment_score': '0.177454', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'AMZN', 'relevance_score': '0.262522', 'ticker_sentiment_score': '0.119811', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'BRK-A', 'relevance_score': '0.1331', 'ticker_sentiment_score': '0.073864', 'ticker_sentiment_label': 'Neutral'}]"
